block_height,block_hash,block_timestamp,transaction_index,transaction_hash,data,filetype,valid,tags,bookmarked,reviewed,annotation,nsfw,data_hash
441907,0000000000000000021695629176fd093a63d586702f1c5587037be40a1ae12b,2016-12-04 16:23:20,203,0080c320cf6be48867ca50ab6dbb11ed596322db7299640848a04efcfd2e0e39,efbbbfef766e19c156ec51fb19c40ad5e2852b23,utf8,0,,0,0,,0,418293b2c2bcac6c2de86de1bf3812bc
441907,0000000000000000021695629176fd093a63d586702f1c5587037be40a1ae12b,2016-12-04 16:23:20,679,61574fb5774fcf91421addf060262b7346e223e8b8e485849055fc9814ebd7d9,efbbbfef766e19c156ec51fb19c40ad5e2852b23,utf8,0,,0,0,,0,418293b2c2bcac6c2de86de1bf3812bc
441907,0000000000000000021695629176fd093a63d586702f1c5587037be40a1ae12b,2016-12-04 16:23:20,726,0fc3c6147f702b6fd89b83c516a8c22355dd9c75822a79f31f692a1cf42603e4,efbbbfef766e19c156ec51fb19c40ad5e2852b23782e4d852217b0df378f59b10c7ccb255cc855b2,utf8,0,,0,0,,0,82ea088110b2e897e5e0bd37f5262552
442225,000000000000000001e12cc725630ffdd5e34c19a0d891a0ce14bdb489e2da10,2016-12-06 19:30:40,51,b25ba2080d15c1277569bd2fee707a216c4e2ee0a1f479349c2309651c261511,ffd8ffe000104a46494600010101004800480000ffdb004300100b0c0e0c0a100e0d0e1211101318281a181616183123251d283a333d3c3933383740485c4e404457453738506d51575f626768673e4d71797064785c656763ffdb0043011112121815182f1a1a2f634238426363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636363ffc20011080100010003012200021101031101ffc4001a000003010101010000000000000000000001020304000506ffc40017010101010100000000000000000000000000010203ffda000c03010002100310000001bda31ebce178095ed1a14e5686799e7d0c84b3adf96322cd9facd54c578665cabea648f19f80de180e3b9414e4347813d1996de2682c1620349531a6834b9f449b03a6e6c3713111ee2ab09634622a5351e74f7e2de66ac88fc386e1c6d087a61f42e42b49d239f8f3e93633ceaf4b6897077a22cf1a5ec79eb90db3a1551429179352994d68894b9ccae9bcb7771dddc68ac6dd30d2a02aa7a5ae6ac39746e4a47af7cf79a3ddc247448c597d448f2db7aaf9c35c2ce9b040a56c92527bc92ac77025e937de2aea6a37cdae270a439f4a32525f5af0be74dc9034244cb44541a79a06a84e8861af0d319bdc8cf68ea02ad6711c5ab1d3ace8cba32ea3694e251acb9efa907cebdb8d259d4a2c83e9cd796b2d790825bab35a8d24f2efcd594d23a888c35852087bb8fa0a6ff3f59f364eba9ab36ac70c38e759db44b1d3d722f8b927e82563b50caf9b5c2a0c2b136702e2dd89258fd6f1f517bbb78ee6103bbabec7cfdde76b3880aeb2f8f4679591a52ee4edfcbacf779faf36d359a97ce575c72ccd72cf52e60d1483e34a799c3ae388eb9a2f344f8ad7d861f4facf9f3ed791ace59322b4de70da329ceb6ecc1b39f479b2675d4cb4b1e75e26b49896060e6b67b31291d79f10427bb342bad9f5a3ce69757956f3b79e1dd619bcd4f2ea83b3169c74b19539e9af9345348ced6e479126650f875f9dac8ee3d30293a430273a9ad16cf5f18c954e1dbcb0ee432a4d4efc0f9bbae2b9b8696cd8dd2f8a8bbd7302e9188f2154b797eaf9face720ef26adaf3719de337026d8199b8f5cf777587b8219d252d1586747dbf27db9613b267709e81193b52d6537e85a028ddd7af1ab6d3ac877cd8d00ba1233d82bca1a33f6e7dddc11c028e639c0977fa5f3fee67735719d4d5c13e643a64216046ae7a45d1c449344e8d9122dc01e589f77e4bccb40bbc2aaf1c3b97bd0f3ccbee287e7b4042aaba0a8c8848035f3de1cbb400ab4d9eb135531694f0807edcd2acaa54a01949c0f1c0f468f57c1f533ad01bb3a44a4d515b904eb11eab78aaa40b979938542563a2479ac87b6085e1948014230ee0820e7411ee9c3bf1d16555963d42928b296e5115ac9811a810ce9651a338ffc400251000020201050002030101010000000000000102111003122021313032042241132342ffda0008010100010502d2649d93772bdb05c98bddd49cb71745966db56d1fe9288b5148fcae4b8e9751bea2ac6f735c9b2c6ec72b14594d1b8d3951aaac52ac4ae5f1b750f67362165219b86c67f08d97d49084d8e2768521ab3fcd9b7ae7e911b22b858d8ca28ac47cc692ee7dcbc2d61223faa70521ae707dd918ee25248bc2cd1189fe67f90f449c76aa189f4365898df5b8532724f9c7df47fa45904336f45976e0b344e36a9a1c46f82238431f25ec3ef3f45d25edf4e45d474fd87996344a0381b0d838891fdfe9bbe05f797b14488f8747a69fb0e0f14346d1a1a18c6458ca7cff00f53e88fd5bb23f56588d3fb4785f16c93455928f093e9f25ed593e923c8bf0443ec8b1cd1feb137a2cb1b25a876f0ac93fd1e5ae7a7f75d29764577a98788fb17d4a4d8d36388909e18c6da3b22c91a8bb2c6ef9e8fda5f534d77a8f0d623ec7eb274372624ee8484ba92ee8da8da8da6d3591144bde51fc38d4f4e3a709fa8d3f25ea1f65115fb47cda868a144485e4fd369b4ac6b9a6897db9fe431e3cd3109f7389121e14565123ce3aaae4a3517ef266bfa235708669fef09428d17d2c31b23daf06ec6d08bcbfb6acd28e10f83359e23f69bec58d09549ab23facb716367a48dec732cb2f3ade727866a68ce44a128101e1656acab4a4de5b2f0d2291d0e48bb1786b79f14e9c7eb06f1fcc27dc3a9e24548562a2d63659559d57d657066f371291a92cff0030bd2f31c36597879d476f31e2a66f273eaf3fcc423fa1e453c2f4a1a2b13c7d87c227a51450e89ea17c3f98d27d6a448abd37fab4f117c1b1bc45512ea595f55c3527f0c65b5c24a49476a921c68b148de6e370e47a4508d65ff4c45323036451511c10d0ddfc1fc149c48bdd0631a1c4daca653284b089c3745a210a2286365e18fdf861a6e72d8a11e145714447a5fba8d6253c450e0cff003f8163a47e34ab565cdf158676c7112cf638738a1888cb6c93dd1e4f85890b3e3b13b298ded2c7df1aa1be1f8f3f8ebb4ab1b59b4da48f08489771b2cb5848b1be29d384b747e0b3751195899bc7337378647d94b345561f3d19ed97c1fda206e1ed628a1bc7aebf5bc28f07f068ced7c11f20890bb64a436217925daeb8bf8212db25dac3cbe92c5b2acada4a58f05e1e97f37e3cf8d1a823f9622ef1e0dde2cb3fffc4001a110100030101010000000000000000000001203040001102ffda0008010301013f0181794794179ad9180a5830285a0e24c5e60326af993513f2930184d5ffc4001c1101000105010100000000000000000000012002101130400031ffda0008010201013f01837c6ca9d19f1377bc2cb1024e8225dd24083a03111bbe64473e20ca92cdc8bf254d9b9166ba6ae07853abffc400251000000504010403010000000000000000000111213010203140610222507112418191ffda0008010100063f02ec6e421ff69cc99a2f4d18e851a8fc1f23c146947aa870d21fa1d3e82683d8d175fa1f9a0a7738e60306408216f7212543f245b0d017802b52fcea14791919d333e247d3ee3351da5b07bc40a44d4f71948da6e503dd9d243071b0eea60603f963a11eb2140417ea53d3e024875c530301a46047229668a61f41017494a7663c2340854230b23db8abdef6fc749a8722858f166207853ea5cd182dcde2d656d4f89caf6fffc40023100002020202030101010101000000000000011121103141512061719181a1b1d1ffda0008010100013f2191b48fb3152cb13a2833b2a184c4c92493df0405ccdcd11d1c095f0fc22b8912cc43e8990e53135322f62c874fa1b5c49248d8c4f834e389edc8533ffd41f2bc508a43d930416c51b1a97a1940d69a91bb082e0d512bd1152ec6d053b6225ed0f7e0c4e10b5e109e85a4be891c29210418b621ba1610c4ec61ba0b5ec44b8639846d0cf81050a49a236283b6fe0af70d0a607b30fc271aa0e4fd4b09d48e86f14545a6b43663678243ff000c4d0f71c8851e6059dcf24ae476113a25153d34c92712b80d4ec7e5f9428bf4512e1fd1685d8f582d11b348241cf8cc694a2562e465b7bcd7a24921088d42b1f97fc887a7c1189b7b1a5923368132110b641d235d68a1091030b889b048adb1f3e896c81abc3587c9c8b2758f33c0a2fd1db7910b69790f50f658ef20bc0a79391a14174121ec4c26c561b9631782d950bc89078505984a66c691cbb8d12e58341781a18490cbd7e9b1a9c0c45a41ab818bc109fee224ad8b0cc998a8a64691afc2ab06a2c3630c6c637027b3b029089496f46855c1af82f045fec681e148b31d234d18a1089a89108f239049a79a143a6892729c311311da64b11cfc0fc96492c991e44c8528dbf859ec4ff07a9b26970cec422d62f03905a4b04db5f44a592443510e28607e5fc80d086d920b04353b3835972a5a5620e8e604a6b599c41fd926c450e86206899fc360fcb6c3d054484fbec793b090ec79c2ad1b1072416a3dc7a46dd0d7b21c08122043083813391e7e9e6dc1257485bb12b1d43c2083d14cad146869090d46a4110686e4f2135c659143e011b3304787fe2342d9a2e83c3634794c895b44a9848c426e31b561023415c2491959f43525bcb6c9e1cb916e245099c783762569e9933d09a3c155892562ab19c099bb34c1324d43ca10f246f468123692393e90fb19c89b13862104c72f922606c804c253848b6e450ec577451582703cacbf047b431a5f664e5e03f4e52513ee2f70ab129fe0a570df834f80e7911caa0fc9c9b09462827a1e39666c5a73ec52b16184d081a112478246cacf04918da2465b842d639619c8e713f63b1d3f47c282526861b430c108184e049b421afc251443d888f0374447da367b7e1cb32391c3dbfc20108c2542778931b44acd4cb844448581d3cc626c320814215bf063d3cddf1c9df9b64c7b128c6a25c900830eb8ed88706af65e10f3a12ad50bbc1fae29dbfa27e0cd854bc78788c1c4b6742653a18fb4f762bc96cd110fd10b77486253b709128b7427dbc9684f2f18e08171393a30318c8c186888164c328d4d0bd895029b8814be857d1da9fa283b43dbf2e3089a42fa3281f2a0b0c632064e13842c5b4510f46909710467f117d13d443b0d46fc781aedd219240d431070422723de1e18f042ce6b10db1ddb1c40a41d6c29a137243cd0fd15d8a028d3bca53a14122438c32b6ffcc3f0787941c865f08524b9914958d2764743f8132b12131e06e5ef13db20b435b267c1ea4da10a41e58c7846c757f9848369a2bc9f116ba8e16f66e57d0e05ac49674222bc5795e3615a1ac318c8208961a3d14e1b1225743018b6e88542c23b6c3a0de30c76e90a907bde6bceaded6206879e056ce4e04ed95e909514940882570845327f889fe84584f8179b97fa371738620d0962ac9227d4e2500dd50be5c9a48e13864a6afcc27c1e27cf9ef840c6460f705512be850198c190967f23bff274843693ffda000c03010002000300000010b4c1053461ab1f3b5e69e2384b0c05d9a67dbace7eb06d8670cdd205a2607544d09fe092e44e079c29a76e29799dd20a0e60ce4799965463ccbc022e6d4a6baa5646b400d5631e12b4cfb330df5680bb050ec180a5dccd8cb4f019595e31462c649839ca608b1d3a43744880df5ae86c02fd73f392c8b008e842dc78b8c806956b941f5eb861c633880ea22890f245e81163b1a60e38d9d01ed965acbb8c9d618e4c99df18a8429d070d0cd3a9792bb1020309de12ce080001ac6bb5946625a7ffc4001d110003010101010101010000000000000000011110202131304140ffda0008010301013f10d4a8914121b288a31fe0b5926359e90830d4e5105e2131631f294a2e9ac635b357c16c20f1f262c7a27a99477f8218d4547afe621fd27bc22633ca1f2421aac4b22d6e16e251a9886686b94a5cf81e4c48c4c596e9fcc5906c6f110faebe71223c7ab13de2e3f45eb8ba8bfbd634627fe07fe7e17f04e09d5dbcffc4001c1101010101010101010100000000000000010011102021313041ffda0008010201013f10eae4b5b60de1f97ec38ff1c2dde0db6da96ec55bed8f9dd890e0e7afc493d79b0c46479c87d9eedb1c1e43c6f964f9cfb3644cbec7d7c2578c25f65fbe6f83cf978b0cf437e59278439684bc024260b1b39fa896d863ab31e16b6f34778ad8611c65befd9b32d2df06ddbf1ccb3a38df0bf79b1c660bf5e9efed97e5b6f46993f3cbd279be7fdbc3e027db263fc7ffc400251001000202020301000300030100000000010011213141511061718191a1b120c1d1f1ffda0008010100013f10a112ec62fe104aed85378ee331d2b52cfd13a264bae65d102a61865c4d042e7b894c00ea2aa8d546f86b19966471cd62690766ad652961ee939049dcb804e4e208d47fa847b191bddf2e6058f6bfe4143d7fc1f34bae37972f31617248bfc42e72b8fd5ffc845e6c0f3ea2c6df10622a8ad33050ee0c1e3a810d4ca4b49c87b9959cff009957a3a8be1f4b8416572731cc02069bcb09010d1c28ec8e6cef70544fc260ace8b96108cb7c731625a54e462f9af1d27f2c0d4f5f82b32a87480e618e23ee04605daa5c12d730376e371c7a8963cc7aa9488f12e58d98650ab76c00bc9ef888b0afd816b67506d6131708b4178ccc557a5b2a40df8ca55d4390cbdf03699946403dc70f81b0ee2e008780c0ec723f19557b1023631ac98881896433b6619877519a6c25db7ee6c882752c6f894235c5c1b6282dfb00277b18955a87f72b8783ec47d67008561b352e6f97ec68763d4554657fa8183aaa0ad0851c4440aaf0ba61af06e5c4326d5c6b5a5fdaa5803baf49c0431074cc7da25c4bb816bcdf82804fb7ecd94c4237015d40a6a250e66272100b60df51a1682dea67f13e414435dc11858e0ff713475bae62565949c6f73603d12a5adb8efecbf07879eb28fea154cc3ffc4c97cde8c4b225ac574cb0382a23858808a03bf531f1977dc13143206a668857e47041c2710b94ade23b0286a56a6eba835b5c752d5d4be986b6010291d30853fb0aae5ce1b99b6ee2c327925432f47b4705cc16cbae4c4a7494974b72e42c2eae168dd8c44a6f7355ca1058e60c431b084da2fcb89c439087e92ad21b6ed9850c060962eed66286423b44d75193dcc22f24d516172ffa477ec311ea198dc2da735310d31b8891e276ca36ef880ca2b3178a82cf92ebc435d4d2a9ea821a9c15015485457ec36137cca063b82de612ab036bff002cca93a1069926e0326e58e7d4089798ed22b592376dded4e0e73712a1e19899912ebc36459992225c9c8a440c35ee0e09524e298db416d8862edd9d436b29ee65156dcccbc087854454fd229896e8f7353b8027351680bbb2154ae33a65d128439dcd5508ca1f6019242d2906e1636d47da158c6538c7369a8496660a2334397105535f2166ccc4a65bf92abd070c5886e138f1728bb2edfc21b3b2b1ea2a5cfd94c04500b7f0ccb0fe51005c8e788635e6e181b809d18bc4b2ba1ee29a5eee62647a18d5571b6d368b1720ed8e976a97172b5f530eca61c461b9714c7f908d0cd5998e17063c1e2e0fa82f88ccc4b1646060f0665d53b97d459a5172ae96e388bf921007a94eba1f269c54585216038bf4c660a65a9056d7e259c6eb504d8417a7c82d2169dcb3f70d56300e9948d563c1e68708cda818eb0e1e5f51e95d620d27c4659fd82cb389e8745451cdc1266125db1999b163e4fd18a74820021d6a6f041788371007040912425cd8d3092c7dbff63e195ff00aeb8b298996d52e8f4aa5c76df734207237304d5a595106e6f7002a5f988de611d472c1880519621a8a686bb8c2d4b22914407a80c2a9162b4ed6302e60666539f0b0457872a622dcd4c308a81c026b1455681b3c0b8f4659f06c952771019892f332cbcd440365802123d9e206e4cc4f3c4308cb78574f022bf65453a25e6e2dcec806933ea68d4c1fbe314cfe9a4825d1ccbbe972f8c45463f666c54e9e9fb2d2abdbb814eb70c2384dd39b165657113a4d2eccbb650ad262d4b4f068da6f6457bdf9598a210991f210c416ca96a9c2c043dc71fccc5ec25eda2b8b0bd78141389904aee0abcd7f8c2c8b999973b913777ccaed8b87107a8b50afd436d52541d7863417b870944e39876c7c6f2ba9704aa9a98ee671c13e4ef1507c2597160d7c27306a353dc79355a8a2b9cc1130cb4a8e923d24d3181b352c981bce73032d02ba6f2c6d883aa803062295860b6acc37b8b2f51f015a0808e62db5cc0b8c21251962eec995709a1d47e17f8a5e62e250564228c7168789c3110cddc01c4a1684ca96230a27d951237fd8612a43af359979f9006e0cc54adc76c6e027b861c04363f0446b7b8b1665ff0004bca2f51575829f8dc4a3b4ea162195181156c473083906223286a39b80ab7501d3a8232c43a0222d777984224053fa8332949a8618fe22399c6086d2bd17a898ddf6106c8998ff00440f01bc053ea088618d3b43b5b33299949810804e5cb641aadc1d916c62a1850dcdedc1f71004e76cf6ba7f7086e5ab50d3adaca8cdd31a5ca934bbc470b96eb9d4bdadafbf04d4c989abd4186e381b569dc481c10f11b872c3d908b71038ccd8661f281dcb9bbc4129752c79974b33662d466052904a4db039c470ba72c4ff00bb9885c07a99a3fd51378b7571c083f49b9ccea2db17f8a1961b3b9508284e3b9efd20dc16f106b52dd6220ffd3303062d960cfb80cd4aac13280c61c3d9d4d996ee120e0e8dc201f8115ed71c3b222e8b1e4b94a5e986a72f750574504df8332bc3bdf50dc74209d433f2b9d7ec10160cbdbe0460c662188494cf4c0708b3ea3998328c46a8adcee022f1d45f0c0707309528681c4b57517ccb701b6d8ec84466018ed3b60f8372e339fc82d22801fb3103d8f0410e4c31c0cb04198ae227502ee570c6cc2eae5a0a22a2da94ac37cb2965398103ed62d43475c44addfd85d529f4a875afec19a29ed616a53d45682927109cc65e504c1d932928db28840b2ee1e842e6c8d5411208205e60adc57062840333745e88094665289bd0c495955c91f6ee66947b195c0e8ac3310fc4a27274351519a84c4dc4688ee0c5784240882dc1c114fa86226eea66bcee52fc18c4b82213060e6a06732cc33285d5e896cff69b18b9789d02522e8c54cad7a8d0ff00f698fd88348a752c8f295b4f465e609d0447446640db1a05dc7506398dca25c58cc993a618c4f01e08f30d171cc21fad46f027b8e3c54bf711610c3d90eecb7aba8ed55ed9bc0f8883ea36e1ca055d7a45c470962a2ca1745ea277c0688f1463e4138f1cce224a24cb9f5309324a254135f210e52aae607f6c26055944b7de615a5fc98781e8cb13eb494026fafb01b2f4e606e376cb89351571fe416dfa4a5428ed9781f770332f15133e399a667ee1620f33698e38b2a6449c4e4a55ea65615c256a97d5d11071f8112b18e6148260db014bbfc9441612c69598aea6d6a22d58e508b0b7dcb5cbfc44cbb60e63b18b1371c6e3b86a732ac862d5d7b1106c20b1218639b5224b77332dde20af5cb2a1405043b41d42db5bfb0adaa1c7d891a0771b258a5089fe660af2c7044cc5511640af315c456e0b70731cb4d4214f18a8d43713336fb1ff0098c5187102c2b1027516475c11779cb71c666e389a19662552bea7152eb9446f40e21c1d066197ea36addcffd9000000b33d7f06e0db5cf7947039c84450da4ac54f184f446f6e746174696f6e20746f2068656c7020526f737320556c6272696368740a0a53696c6b20526f6164207361766564206c69766573207468617420776f756c640a68617665206f7468657277697365206265656e206c6f7374206f6e207468650a737472656574732e0a0a68747470733a2f2f66726565726f73732e6f72672f0000000000000000000000e0d5bb445eb24541a8a921fb5db14de5479b779390e2ab599a2f6b19a2ed4e03f83b18bd4d39979704b11d2eb716291f33be29210ee5b2a161c071af,jpeg,0,,0,0,,0,391d6d73d2d1968b6f4e1bf7ac209196
442334,000000000000000001db2d15416c887bae15ea7700d1f1010412a13e6370cb8e,2016-12-07 11:14:28,1377,29c9cb6cfe3f3d96828e0a46ccdd279ee653cbd512f0c99fe096c94cb3d52097,464c56f95129b9134482df48f2f9e0abad37e3615c63ed01e6f29cc0b39b29a7054628381bced6fe,flv,0,,0,0,,0,8a88a5192a2aa4c2993c5178e9fd31e9
442647,000000000000000002a81151eb40fb4b0336208ea8d81a41bb477f61953d3c0c,2016-12-09 11:47:37,300,12d76e9760cd1e8b5844d8092fe8dfb295ca539acd574b50b0a90822aabce6a2,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
442769,00000000000000000367a491ee853e48ce09e4ab98967700f7d3f12fee7669af,2016-12-10 09:12:17,74,54d3a83b0e498fca0d51ac5b62f8b045340d5a48c19a914f6adfb3f4981528db,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
443120,000000000000000000d0d4b18bd8398d1b9b6960d6b0da3c434492085ba5ed74,2016-12-12 13:18:19,245,605c72f57441d2d74fa2be4da7bf85abf7bdc6d523a746c1330961bba2142df1,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
443329,0000000000000000025d12d754ec890e2f7d34578ec73c23f0113158aa8be596,2016-12-13 18:30:37,310,9ccdfa46e2f512047849d2acbff6416a5fd4e76d6b02ada8b60dc87808d8153b,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
443477,00000000000000000253b8147b5ad8d02b329b38b0002c0002c9828cd01ef0b0,2016-12-14 18:05:20,504,7ae37660e2f766f26f76c4d11b98dba3f78ee932ea9a2b74903ac6552751e18b,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
443573,00000000000000000365bc7196bababbce9d1269e31ca23cfabc8a3542ebf22c,2016-12-15 11:52:11,357,2090726d0721f9d4645ea39ecb9156be212ac6621e3fb1181551c49c1c32e7fe,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
443817,0000000000000000016ede8cfebf92391c354a2324331f478aa9006801c36d7c,2016-12-17 11:14:25,249,dbc7a5c617ff1e6e074d876a3685d7af2b97795723e7bb27ffe4114c4909331a,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
443907,0000000000000000000b1525c527236512af52a89a5fce586f2e4658c73350c0,2016-12-17 22:51:39,461,7ec160d163b42a87e67f855db1e1cb37f22dad58f8751c497ba9aeb0aebbd6a7,435753b6de2988349c864c90e9f659e55d55a306f5ec46dcb95c216ca34975f60471ac8f5f1ea67a,swf,0,,0,0,,0,48202059158be402776a8a50868ae867
443960,000000000000000003575783b94eac09c017cfc98e9640f59cfa9536d6bd6368,2016-12-18 08:19:34,307,25ab89f71b2c8b439278a7d698c6eaf7a3c3aa437d8fba7c6bf1ff0c0a4de29e,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444118,000000000000000001acecacee14c6a39b6e943ec045f27f3185d1810aac8ace,2016-12-19 10:25:23,420,5ee76eb1e84233ed58a1512884b063745bc58f94d7c03a00154aaab254011912,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444262,000000000000000001b151f1cd97371c41da7a17cc84b8e19cd8a8810926d620,2016-12-20 10:58:38,237,d611a2ba520a1fafdff3483ba3c12aef7fe647fdfca00f348d31d7244c32b22d,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444544,000000000000000001a3e105baf67b2e677c092ef1394ffcd2aa88489b9d473c,2016-12-22 06:31:38,205,6356467ae5de3e6fff140a021220114b0d3227abfd7f29f33a6ef5ee080fd5ad,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444597,0000000000000000032c010ab9eb6a7d05e07efff7dd05a73b293a76f8929ca4,2016-12-22 14:33:43,302,ef423e36673392ddb65b08d132dbdc77fce0499a4d159dc12def0c0df04f6f98,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444612,000000000000000002530c40c543c4ec8a5d1d3d7bc3376c9be2e76a52fc58ce,2016-12-22 16:17:00,103,53053f4e7e9688a089c67d0c343f806cca727ccdb1f1709d2a33fdf82b69d9e8,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444757,00000000000000000192706a6e38a1406a58fdab543101704ca162d473797ff7,2016-12-23 16:00:47,229,7fa1485ea0c98bab7ee6392d7b064b5f30fda5553e011cc623a0eeaa07b15cd6,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
444884,000000000000000001d44aa49031aab4943e1a8daf3363528a973f4b5bfeba6f,2016-12-24 14:10:31,676,3f0a7b724101e3c82e317c7c9e54d54a5f395b1b209fc274caf91cd9ac0a6f81,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
445057,000000000000000001c83fb2f13c5c1a6c22790b0a798b78f01d6914dff0790a,2016-12-25 16:50:22,234,7cec673eabe18c016986934d2d0a1660ad8967af48abf4e31df1ac1cb2b481f8,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
445225,0000000000000000035c59abeafbe708a1bbd3ddc97f84148db36880e50725f1,2016-12-26 19:06:24,234,3708044fb3e6f9735a7cdcbf47aeebb143aa473ac33bf901748ce6711d0aff40,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
445496,00000000000000000227bb89c27aa397bca70ec7a4d2b3b866f3b1f626c0ff77,2016-12-28 11:54:31,196,ab1763a5905d9283d5d36019a849b2b7eeb2be70aaf546525f0c112293940e6a,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
445692,0000000000000000018ef01bc2349d276c46ce58f24dc60329079b8fc9d0d185,2016-12-29 19:18:02,69,b6ad047ba09838610b678b956aa0fdb4c900fba88c2159523fae75eb416e11a4,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
445948,0000000000000000028f255d7ff14c8b85dadcc7fadb1a6a7c6d541d55048e4a,2016-12-31 08:52:14,269,fd1781e1d9d50ba24de8253feeb6a39098db9f9bb804af52eb8da3d98fe505ba,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
446234,0000000000000000033c40a6b45960da17f8c3291b0777e27f00a532882686ef,2017-01-02 10:04:15,1334,f11a056d78442482aa64b965f5f3c0315c5df15d0ed4e82672d45931ad2a4010,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
446482,00000000000000000166d612d5595e2b1cd88d71d695fc580af64d8da8658c23,2017-01-03 19:40:11,627,22b054063c21c7f88846eb05c2dc1bf47de6185f45d8f5106975d6a68ac5ec19,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
446579,000000000000000000fa4052391be4de6291ea6c754c00b096e56fea64e442f6,2017-01-04 12:56:35,546,5e064ed542837fc63b1e589792b99b129b47a751f59451fed4e1ec210fa15808,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
446702,00000000000000000120115d510d86f04af7a61b5cf3cf41e6f33d4afeb32e0a,2017-01-05 05:43:32,323,dd903b710ab50ff666c1504f91c93a7ec78cb1ddd6342a00883bb50af4058826,464c56f95129b9134482df48f2f9e0abad37e361b295b4af32d15a90bcf3b43653f78b2071796735,flv,0,,0,0,,0,b62b019198f96035455aa6d8972f32c1
